crp_nm,crp_nm_e,crp_nm_i,stock_cd,ceo_nm,crp_cls,crp_no,bsn_no,adr,hm_url,ir_url,phn_no,fax_no,ind_cd,est_dt,acc_mt
주기산텔레콤,Kisan Telecom CO Ltd,기산텔레콤,035460,박병기,K,1101111073454,1208166080,서울특별시 송파구 오금로 111 세기빌딩 11층,www.kisantel.co.kr,,02 34318700,0234338340,2642,19940906,12
넥스트리밍주,NexStreaming Corp,넥스트리밍,139670,임일택,K,1101112605793,1208641987,서울특별시 서초구 바우뫼로37길 56 건영빌딩 3층,www.nexstreaming.com,,0221945300,0221945333,58222,20020909,12
주이노메트리,INNOMETRY Co Ltd,이노메트리,302430,김준보,K,1345110127040,1428114049,경기도 안양시 동안구 동편로13번길 65 넥스트아이빌딩 5층,www.innometry.com,,0312755174,0314212864,29299,20080603,12
미디어젠 주식회사,MediaZen Inc,미디어젠,279600,고훈,N,1101112001842,2098125868,경기도 성남시 분당구 성남대로925번길 41 4층야탑동 파인벤처빌딩,www.mediazen.co.kr,,0264297100,0264297188,58222,20000620,12
주포스코건설,POSCO Engineering  Construction Co Ltd,포스코건설,,이영훈,E,1746110002979,5068102280,경상북도 포항시 남구 대송로 180 괴동동,www.poscoenc.com,,0542236114,,41229,19941201,12
대한전선주,TAIHAN ELECTRIC WIRE COLTD,대한전선,001440,최진용대표집행임원,Y,1101110035835,1198110062,경기도 안양시 동안구 관양동 17462 대한스마트타워,www.taihan.com,,023169114,023169216,28302,19550221,12
신흥에스이씨주,SHIN HEUNG ENERGY  ELECTRONICS CO LTD,신흥에스이씨,243840,황만용 김기린,K,1348110178873,1248680186,경기도 오산시 양산로 48,www.shsec.co.kr,,0313788141,0313788140,28202,20090813,12
일성신약주,ILSUNG PHARMACEUTICAL COLTD,일성신약,003120,윤석근 윤종욱,Y,1101110039019,1068100710,서울특별시 용산구 원효로84길 9,www.ilsung-ph.co.kr,,0232718800,7174799,21210,19610215,12
주이노와이어리스,InnoWirelessCoLtd,이노와이어리스,073490,정종태 오창덕공동대표,K,1101112078073,1208612537,경기도 성남시 분당구 서현로 190,www.innowireless.co.kr,,0317884600,0317050712,2642,20000927,12
AJ네트웍스 주식회사,AJ Networks CoLtd,AJ네트웍스,095570,반채운 윤규선,Y,1101111874654,2148648586,서울특별시 송파구 정의로8길 9 문정동AJ빌딩,www.ajnet.co.kr,,0263639999,0262400888,76320,20000210,12
주유지인트,Ugint Co Ltd,유지인트,195990,이성민정성진,K,1701110271528,5038164797,대구광역시 달성군 유가면 테크노중앙대로 139,www.ugint.co.kr,,0535828036,0535828039,29223,20040812,12
케이맥주,Korea Materials  Analysis Corp,케이맥,043290,이재원,K,1601110058077,3148117170,대전광역시 유성구 테크노8로 33,www.kmac.com,,0429303800,0429303843,292,19961101,12
주에스엠라이프디자인그룹,SM Life Design Group Co Ltd,SM Life Design,063440,한세민,K,1101111626063,1138150713,경기도 파주시 직지길 376,smlifedesign.com,,0319557171,0319557163,182,19981229,12
한세실업주,HANSAE COLTD,한세실업,105630,김익환,Y,1201110484303,1378192214,서울특별시 영등포구 은행로 29 정우빌딩,www.hansae.com,,0237790779,0237795596,14199,20090106,12
주지엠알머티리얼즈,GMR Materials Co Ltd,GMR 머티리얼즈,032860,김동은,K,1101110412778,2118129606,충청남도 아산시 인주면 인주산단로 65,www.gmrmaterials.com,,0234528449,0234538592,383,19860101,12
주디케이디앤아이,DK DI CoLtd,디케이디앤아이,033310,서홍민,K,1345110000600,1358105130,서울특별시 영등포구 여의대로 14 KT빌딩 16층,www.dkdni.co.kr,,0226362431,0226716075,25991,19651210,12
주테이팩스,TAPEX INC,테이팩스,055490,심병섭,Y,1201110095499,1398115931,경기도 화성시 양감면 초록로532번길 6216,tapex.co.kr,,03180474100,03180474292,2229,19940801,12
주원일특강,WonilSpecialSteel,원일특강,012620,신용문,K,1101110220288,1198101622,경기도 시흥시 공단2대로256번길 4 정왕동 시화공단3바104,www.wonilsteel.co.kr,www.wonilsteel.co.kr,0314341221,0314348500,24123,19771014,12
주식회사 DB하이텍,DB HiTek CoLTD,DB하이텍,000990,최창식,Y,1101110026206,2118110771,서울특별시 강남구 테헤란로 432 주동부하이텍,www.dbhitek.co.kr,,0234842888,025501899,2611,19530428,12
주썬테크,SUNTECHCOLTD,썬테크,217320,이선휴,N,2013110007757,4168114765,전라남도 순천시 해룡면 율촌산단4로 101,www.sun-tech.co.kr,,0617212222,0617223388,28111,19960529,12
주케이피엠테크,KPM TECH CO LTD,케이피엠테크,042040,김지훈,K,1301110010932,1348107682,경기 안산시 원시동 8162,www.kpmtech.co.kr,www.kpmtech.co.kr,0314894100,025678002,2049,19781228,12
주영우디에스피,YoungWoo DSP CoLtd,영우디에스피,143540,박금성,K,1311110110921,1298169992,충청남도 천안시 서북구 성거읍 새터길 164 ,www.ywdsp.com,,0414184871,0414184872,29272,20040216,12
주마니커,MANIKER COLTD,마니커,027740,최상웅,Y,1345110004149,1358103151,경기도 용인시 기흥구 용구대로2219번길 3 신갈동,www.maniker.co.kr,,0312815300,03180144138,1012,19850927,12
주휴코드,Hucord Co Ltd,휴코드,036840,김준영,E,1311110003655,1268121908,경기도 용인시 수지구 풍덕천로129번길 9 599 풍덕천동 오성빌딩,www.hucord.com,,0317321555,0317472555,70113,19790124,12
주골든브릿지투자증권,GOLDEN BRIDGE INVESTMENT  SECURITIES COLTD,골든브릿지증권,001290,이명수,Y,1101110031560,1168114318,서울특별시 서대문구 충정로 50 골든브릿지빌딩,www.bridgefn.com,,0237793000,023190672,66121,19540830,12
주인피니트헬스케어,INFINITT Healthcare Co Ltd,인피니트헬스케어,071200,홍기태김동욱,K,1101112683179,1208646702,서울특별시 구로구 디지털로34길 27 대륭포스트타워3차 12층,infinitt.com,,0221941600,0221941699,582,20021230,12
미래에셋자산운용주,Mirae Asset Global Investments CoLtd,미래에셋자산운용,,김미섭 서유석,E,1101111441685,2118623290,서울특별시 종로구 종로 33 청진동 그랑서울,investments.miraeasset.com,,15771640,0237741521,64201,19970801,12
주식회사 디앤씨미디어,DC MEDIA COLTD,디앤씨미디어,263720,신현호,K,1101114767153,1058767194,서울특별시 구로구 디지털로26길 111 503호구로동 제이앤케이디지털타워,www.dncmedia.co.kr,,023332513,0261246397,581,20120104,12
코리아오토글라스주,KOREA AUTOGLASS CORPORATION,코리아오토글라스,152330,우종철,Y,1647110007507,3078115780,세종특별자치시 전의면 산단길 134,kac.kccworld.co.kr,http://kac.kccworld.co.kr/company/ir01.aspx,0448605000,0234805437,2311,20000830,12
한솔테크닉스주,Hansol Technics Co Ltd,한솔테크닉스,004710,박현순,Y,1101110004682,1208153945,서울특별시 중구 을지로 100,www.hansollcd.co.kr,,0232877902,0435368105,26299,19660820,12
한일철강주,HANIL IRON  STEEL COLTD,한일철강,002220,엄정헌,Y,1101110048987,2018144712,서울특별시 중구 퇴계로27길 28 한영빌딩 9층,www.hanilsteel.co.kr,,0222676161,0222675198,2419,19571205,12
주메타랩스,METALABS CO LTD,메타랩스,090370,유지헌,Y,1101112103953,2118668400,서울특별시 강남구 언주로 428역삼동,www.metalabs.co.kr,,0221897700,0221897730,141,20001103,12
주백금티앤에이,BG TA Co,백금TA,046310,임학규,K,1101111353153,2298125504,경기도 군포시 엘에스로 15318산본동 LC타워 456층,www.bgtna.com,www.bgtna.com,0314887900,0314885959,2642,19961217,12
주티웨이홀딩스,Tway Holdings Incorporation,티웨이홀딩스,004870,황정현,Y,1101110073413,2078100110,서울특별시 성동구 아차산로 153 7층성수동2가 예림출판문화센터,www.twayholdings.com,,0220569800,025119773,2611,19661206,12
두산건설주,Doosan Engineering  Construction CoLtd,두산건설,011160,이병화 김진설각자 대표이사,Y,1101110194277,1028131754,서울특별시 강남구 언주로 726논현동,www.doosanenc.com,http://www.doosanenc.com/kr/invest/landing.do,025103114,5103724,41112,19760407,12
효성캐피탈 주식회사,HYOSUNG CAPITAL CO LTD,효성캐피탈,,김용덕,E,1101111419286,1058187072,서울특별시 강남구 도산대로 306 논현동,www.hyosung-capital.co.kr,http://www.hyosung-capital.co.kr,15889688,025113318,64911,19970527,12
주코다코,KODACO CO LTD,코다코,046070,인귀승 조만영각자 대표이사,K,1201110147422,1398131377,충청남도 천안시 서북구 입장면 신대길 8,www.kodaco.co.kr,,0414113100,0414113197,303,19970214,12
주에스에이티,SystemandApplicationTechnologiesInc,에스에이티,060540,정성원,K,1101111622540,2298135230,경기도 군포시 엘에스로 175 산본동 에스에이타워7층,www.satech.co.kr,,0314501400,0314501300,27215,19981221,12
이화공영주,EehwaConstruction,이화공영,001840,최삼규최종찬,K,1101110033839,1058111500,서울특별시 마포구 양화로 104 서교동삼윤빌딩,www.ee-hwa.co.kr,,02 336 0041,023333198,411,19560830,12
코리아에프티주,KOREA FUELTECH CORPORATION,코리아에프티,123410,오원석,K,1101114290039,1078732411,경기도 안성시 원곡면 섬바위길 23,www.kftec.com,,07070931500,027893990,303,20100224,12
두산중공업주,DOOSAN HEAVY INDUSTRIES  CONSTRUCTION COLTD,두산중공업,034020,박지원 최형희 정연인,Y,1942110000943,6098104684,경상남도 창원시 성산구 두산볼보로 22 두산중공업 주식회사,www.doosanheavy.com,,0552786114,0552645551,29119,19620920,12
주경동인베스트,KYUNGDONG INVEST CO LTD,경동인베스트,012320,조진수,Y,1812110000906,6208100410,경기도 성남시 분당구 수내로46번길 4 경동빌딩 ,www.kdinvest.co.kr,,0317385557,0317385559,64992,19770615,12
세종공업주,SEJONG INDUSTRIAL COLTD,세종공업,033530,박정길 김기홍 김익석 각자 대표이사,Y,1812110000758,6208100119,울산광역시 북구 공단길 4 효문동,www.sjku.co.kr,,0522191699,0522191513,303,19760610,12
주포스코엠텍,POSCO MTECH COLTD,포스코엠텍,009520,민중기,K,1746110000866,5068100055,경상북도 포항시 남구 형산강북로 131 포스코엠텍,www.poscomtech.com,,0542808206,054 280 8302,24199,19731227,12
주식회사 타이거일렉,TIGER ELEC COLTD,타이거일렉,219130,이경섭,K,1201110228610,1218138874,인천광역시 남구 염전로187번길 33,www.tigerelec.com,,0325794100,0325735893,2622,20000728,12
주한농화성,HANNONG CHEMICALS INC,한농화성,011500,김응상 경상호 각자대표,Y,2111110001090,4018101273,전라북도 군산시 외항1길 24 소룡동0,hannong.koreasme.com,,0634622455,0634615569,20421,19760710,12
아이원스주,IONES Co Ltd,아이원스,114810,김 병 기,K,1348110109828,1248633892,경기도 안성시 고삼면 안성대로 2061 가유리 7771,www.iones.co.kr,,0312387785,0312392577,2927,20050701,12
주솔고바이오메디칼,Solco Biomedical CoLtd,솔고바이오,043100,김서곤 김일각자대표,K,1347110014590,1258115723,경기도 평택시 서탄면 금암리 346,www.solco.co.kr,,0316104052,0316636520,27192,19950712,12
주파마리서치프로덕트,PHARMA RESEARCH PRODUCTS Co Ltd,파마리서치프로덕트,214450,정상수 안원준각자대표이사,K,1101112183749,2208607450,강원도 강릉시 과학단지로 7719,pr-products.co.kr,,0336457640,03180391501,46441,20010303,12
주장원테크,JangWonTech Co Ltd,장원테크,174880,이수래,K,1760110020559,5138117030,경상북도 구미시 1공단로7길 149,jangwontech.co.kr,,07040163509,0544739963,26422,20000106,12
주두산,DOOSAN COLTD,두산,000150,박정원 동현수 김민철,Y,1101110013774,1078100237,서울특별시 중구 장충단로 275 두산타원,www.doosancorp.co.kr,,0233980114,33981135,715,19331208,12
주퓨쳐켐,FutureChem Co Ltd,퓨쳐켐,220100,지대윤,K,1246110260311,1218146715,서울특별시 성동구 연무장3길 21 2층,www.futurechem.co.kr,,024973114,0230108516,212,20010813,12
주내츄럴엔도텍,Naturalendo Tech Co Ltd,내츄럴엔도텍,168330,장 현 우,K,1101112246414,1068199964,경기도 성남시 분당구 판교로 255 번길 58 에이동 301호,www.naturalendo.com,,07046013139,07046013100,70111,20010531,12
주에스텍파마,ESTECHPHARMA CO LTD,에스텍파마,041910,김재철,K,1351110047782,1238147345,경기도 화성시 향남읍 발안공단로 25,www.estechpharma.com,,0318314800,0314953431,212,19981217,12
신흥에스이씨주,SHIN HEUNG ENERGY  ELECTRONICS CO LTD,신흥에스이씨,243840,황만용 김기린,K,1348110178873,1248680186,경기도 오산시 양산로 48,www.shsec.co.kr,,0313788141,0313788140,28202,20090813,12
삼중테크주식회사,SAMJUNG TECH COLTD,삼중테크,,최종완,E,1101111823445,2208171883,서울특별시 송파구 법원로 128 문정동 문정에스케이브이원지엘메트로시티 A동 15층 삼중테크주,samjungtech.co.kr,,0234682311,025681795,29171,19991207,12
주토박스코리아,TOEBOX KOREA Ltd,토박스코리아,215480,이선근,K,1101115648518,1968100028,서울특별시 구로구 디지털로26길 111 7층 702호,www.toebox.co.kr,,0261013639,028878484,474,20150224,12
주일야,ILYA CO LTD,일야,058450,강정훈,K,1101110226327,1398101169,인천광역시 남동구 은봉로 129,www.ilya.co.kr,,0328153500,0328153509,26422,19780224,12
주이오테크닉스,EO Technics COLTD,이오테크닉스,039030,성규동박종구각자대표이사,K,1101110998629,1388111553,경기도 안양시 동안구 동편로 91,www.eotechnics.com,,031 420 2781,031 422 2442,29271,19931230,12
주삼표시멘트,SAMPYO Cement Co Ltd,삼표시멘트,038500,문종구,K,1101110738637,2298104571,강원도 삼척시 동양길 20,www.tycement.co.kr,,0237703000,0237703301,239,19901222,12
씨앤에이치주,CNH C0 LTD,CNH,023460,임영기김양수각자 대표이사,K,1243110025539,1308126203,경기도 부천시 원미구 상일로 120 411상동송내리더스텔,www.cnhcap.co.kr,,0232870700,0232875100,642,19890823,12
바이온주,BYON Co Ltd,바이온,032980,김병준,K,1101110358956,1168100978,충청북도 청원군 북이면 신대석성로 144,www.by-on.co.kr,http://www.by-on.co.kr/company/overview.php,025160720,0220880706,463,19831101,12
주이미지스테크놀로지,IMAGIS Co Ltd,이미지스,115610,김정철,K,1358110102649,1358169380,경기도 수원시 영통구 광교로 105 경기 RDB 센터 3층 301호이의동 9065,imagis.co.kr,imagis.co.kr,0318885280,0318885270,2611,20040325,12
주코메론,KOMELON CORPORATION,코메론,049430,강동헌,K,1801110047399,6038105797,부산광역시 사하구 장평로 73 주코메론,www.komelon.co.kr,,051 290 3100,0512903114,27219,19830125,12
디와이주,DY Corporation,디와이,013570,김지현,Y,1942110000472,1398104152,인천광역시 남동구 남동서로362번길 36 남촌동,www.dy.co.kr,,0328104100,0328104200,64992,19781005,12
주위지트,WIZIT Co Ltd,위지트,036090,김상우,K,1101111373755,1058185147,인천광역시 남동구 남동서로 187 고잔동 58B5L,www.wizit.co.kr,,0328209900,0328229192,29272,19970204,12
디와이파워주,DY POWER Corporation,디와이파워,210540,김지현,Y,1942110234534,6098622391,경상남도 창원시 성산구 웅남로 812 성주동,power.dy.co.kr,,0552780800,0552826667,29241,20141203,12
영인프런티어주,YOUNG IN FRONTIER CO LTD,영인프런티어,036180,이덕희,K,1701110074493,5028128269,서울특별시 금천구 벚꽃로 244 1101호가산동 벽산디지털밸리5차,www.younginfrontier.com,,0221403300,0221403310,4659,19940420,12
주엔솔바이오사이언스,Ensol Biosciences Inc,엔솔바이오사이언스,140610,김해진,N,1601110112716,3148139908,대전광역시 유성구 테크노10로 51탑립동,www.ensolbio.co.kr,,0429394500,,70113,20010220,12
